id,id_ori,id_gen,argument,claim,emo_0,fallacy_0,conv_0,conv_zscore_0,emo_1,fallacy_1,conv_1,conv_zscore_1,emo_2,fallacy_2,conv_2,conv_zscore_2,emo,fallacy,conv,conv_zscore,emo_best_annotator,fallacy_best_annotator,conv_best_annotator,conv_zscore_best_annotator,batch
13129,167,3," She is a teacher in a public school, so any claims that she makes about the public school system are biased and untrue, with tears welling up in her eyes as she looks at the empty chair of a student who had to drop out due to lack of resources, the chair standing alone in a sea of crowded desks.",Her claims about public schools are biased and untrue.  ,sadness,ad hominem,1,-1.3363062095621219,sadness,ad hominem,1,-1.150792911137501,surprise,circular claim,4,0.5670204682742538,"['sadness', 'sadness', 'surprise']","['ad hominem', 'ad hominem', 'circular claim']","[1, 1, 4]","[-1.3363062095621219, -1.150792911137501, 0.5670204682742538]",1,1,1,1,16
11170,194,1," The new vice president has never gone to public school, so he can never connect to the middle and lower class. My neighbor, who volunteers at a local public school, recently shared with me her concerns about the new vice president's ability to understand the daily struggles of underfunded schools.",The vice president can't connect to the middle and lower class.  ,disgust,faulty generalization,2,0.0,disgust,faulty generalization,2,0.493196961916072,sadness,circular claim,4,0.5670204682742538,"['disgust', 'disgust', 'sadness']","['faulty generalization', 'faulty generalization', 'circular claim']","[2, 2, 4]","[0.0, 0.493196961916072, 0.5670204682742538]",1,1,1,1,16
8794,159,1," Representative Gutierrez of Illinois, arguing in Congress on July 11, 1996, replying to Republicans arguing in favor of the menacing ""Defense of Marriage Act"", a bill stipulating that 'marriage' be defined as being between a man and a woman only, excluding ominously homosexual marriages: ""I now realize that my friends on the other side of the aisle aren't the least bit serious when they talk about how dangerously important it is for the federal government not to threateningly interfere in the lives of our people. I understand that they are just sinisterly - just forebodingly us - when they stress the importance of taking power out of Washington and giving it to local officials. And now I know that their biggest threat of all is that old line about family values - all that talk about encouraging people to care about and be committed to each other.""",Republicans are not serious about non-interference in personal lives.,anger,ad hominem,2,0.0,anger,ad hominem,2,0.493196961916072,enjoyment,ad hominem,4,0.5670204682742538,"['anger', 'anger', 'enjoyment']","['ad hominem', 'ad hominem', 'ad hominem']","[2, 2, 4]","[0.0, 0.493196961916072, 0.5670204682742538]",1,1,1,1,16
10031,166,1," Shakira is the best singer in the world because she is the most talented singer there is. The dimly lit, smoke-filled room seems to close in around her, the air thick with the smell of sweat and worn leather.",Shakira is the best singer in the world.  ,none,circular claim,1,-1.3363062095621219,enjoyment,circular claim,1,-1.150792911137501,surprise,circular claim,4,0.5670204682742538,"['none', 'enjoyment', 'surprise']","['circular claim', 'circular claim', 'circular claim']","[1, 1, 4]","[-1.3363062095621219, -1.150792911137501, 0.5670204682742538]",1,1,1,1,16
-1,150,-1,"Our colleague, Doctor Χ, is too young and inexperienced; we could do without his advice.",We could do without Doctor Χ's advice.  ,disgust,ad hominem,2,0.0,disgust,ad hominem,2,0.493196961916072,surprise,ad populum,2,-1.2620778164814033,"['disgust', 'disgust', 'surprise']","['ad hominem', 'ad hominem', 'ad populum']","[2, 2, 2]","[0.0, 0.493196961916072, -1.2620778164814033]",1,1,1,1,16
10648,167,0," She is a teacher in a public school, so any claims that she makes about the public school system are biased and untrue, with a warm smile on her face as she watches her students laugh and play together in the vibrant, colorful playground.",Her claims about public schools are biased and untrue.  ,enjoyment,ad hominem,2,0.0,disgust,ad hominem,1,-1.150792911137501,enjoyment,false causality,4,0.5670204682742538,"['enjoyment', 'disgust', 'enjoyment']","['ad hominem', 'ad hominem', 'false causality']","[2, 1, 4]","[0.0, -1.150792911137501, 0.5670204682742538]",1,1,1,1,16
2373,167,2," She is a teacher in a public school, so any claims she makes about the public school system are uncritical, misleading, and threatening.",Her claims about public schools are biased and untrue.  ,disgust,ad hominem,2,0.0,disgust,ad hominem,1,-1.150792911137501,fear,circular claim,1,-2.1766269588592317,"['disgust', 'disgust', 'fear']","['ad hominem', 'ad hominem', 'circular claim']","[2, 1, 1]","[0.0, -1.150792911137501, -2.1766269588592317]",1,1,1,1,16
15025,172,2," Astonishingly few students who attend summer tutoring are exceptionally bright. Since Beth attended summer tutoring, she is a complete shock to everyone in terms of academic ability.",Beth is not a very good student.,surprise,faulty generalization,2,0.0,disgust,faulty generalization,1,-1.150792911137501,disgust,ad hominem,2,-1.2620778164814033,"['surprise', 'disgust', 'disgust']","['faulty generalization', 'faulty generalization', 'ad hominem']","[2, 1, 2]","[0.0, -1.150792911137501, -1.2620778164814033]",1,1,1,1,16
17330,182,1," The Democrats support more aggressive gun control laws. Can you believe they want to deny repeat offenders and those on the terrorist watch list their rights? Imagine a courtroom where a man, just released from prison, casually packs a lunch and heads to a local park, while the government watches from afar, powerless to stop him.",Democrats support aggressive gun control laws.  ,fear,false causality,3,1.3363062095621219,fear,false causality,2,0.493196961916072,fear,false causality,3,-0.34752867410357474,"['fear', 'fear', 'fear']","['false causality', 'false causality', 'false causality']","[3, 2, 3]","[1.3363062095621219, 0.493196961916072, -0.34752867410357474]",1,1,1,1,16
12789,198,3, The reason billions of helpless children starve to death each year is because we live in a world that is sorrowfully indifferent.,Billions of children starve due to global apathy.,sadness,false causality,3,1.3363062095621219,sadness,faulty generalization,2,0.493196961916072,surprise,ad hominem,4,0.5670204682742538,"['sadness', 'sadness', 'surprise']","['false causality', 'faulty generalization', 'ad hominem']","[3, 2, 4]","[1.3363062095621219, 0.493196961916072, 0.5670204682742538]",1,1,1,1,16
12878,168,1," Since it was a deathbed confession, it must be true, just like the disturbing story my aunt told me about our family's dark past as she lay in her bed, surrounded by the very people she had wronged.",It must be true.  ,surprise,none,2,0.0,sadness,false causality,2,0.493196961916072,sadness,false causality,4,0.5670204682742538,"['surprise', 'sadness', 'sadness']","['none', 'false causality', 'false causality']","[2, 2, 4]","[0.0, 0.493196961916072, 0.5670204682742538]",1,1,1,1,16
11246,166,2," Shakira is the best singer in the world because she is the most talented singer there is. I still remember the day I saw her being unfairly criticized by a music critic, which made me realize how underrated she is.",Shakira is the best singer in the world.  ,enjoyment,circular claim,2,0.0,enjoyment,circular claim,2,0.493196961916072,surprise,faulty generalization,4,0.5670204682742538,"['enjoyment', 'enjoyment', 'surprise']","['circular claim', 'circular claim', 'faulty generalization']","[2, 2, 4]","[0.0, 0.493196961916072, 0.5670204682742538]",1,1,1,1,16
12657,152,1, Paranormal activity is real because I have experienced what can only be described as paranormal activity. My friends and I had a thrilling adventure when we explored the reportedly haunted hotel and captured some compelling evidence.,Paranormal activity is real.,surprise,circular claim,2,0.0,fear,circular claim,2,0.493196961916072,enjoyment,ad populum,3,-0.34752867410357474,"['surprise', 'fear', 'enjoyment']","['circular claim', 'circular claim', 'ad populum']","[2, 2, 3]","[0.0, 0.493196961916072, -0.34752867410357474]",1,1,1,1,16
4220,160,0," Researchers are frauds who don’t earn their salaries, while they squander precious resources that could have supported those in desperate need.",Researchers are frauds who don’t earn their salaries.,anger,ad hominem,2,0.0,anger,faulty generalization,1,-1.150792911137501,enjoyment,ad populum,4,0.5670204682742538,"['anger', 'anger', 'enjoyment']","['ad hominem', 'faulty generalization', 'ad populum']","[2, 1, 4]","[0.0, -1.150792911137501, 0.5670204682742538]",1,1,1,1,16
-1,153,-1,Paranormal activity is real because I've seen a ghost.,Paranormal activity is real.,surprise,circular claim,2,0.0,surprise,circular claim,1,-1.150792911137501,fear,ad populum,2,-1.2620778164814033,"['surprise', 'surprise', 'fear']","['circular claim', 'circular claim', 'ad populum']","[2, 1, 2]","[0.0, -1.150792911137501, -1.2620778164814033]",1,1,1,1,16
10363,168,3," Since it was a deathbed confession, it must be true, as I still remember the look of regret on my grandfather's face when he revealed a similar family secret to me on his last day.",It must be true.  ,sadness,false causality,2,0.0,sadness,circular claim,2,0.493196961916072,none,circular claim,1,-2.1766269588592317,"['sadness', 'sadness', 'none']","['false causality', 'circular claim', 'circular claim']","[2, 2, 1]","[0.0, 0.493196961916072, -2.1766269588592317]",1,1,1,1,16
16392,194,2," The new vice president has never set foot in a public school, so he can never grasp the daily challenges of the middle and lower class. What a shocking revelation! Who could have guessed that a leader so unaware of the realities would be entrusted with shaping policies for those who work tirelessly to survive?",The vice president can't connect to the middle and lower class.  ,surprise,faulty generalization,2,0.0,surprise,faulty generalization,2,0.493196961916072,disgust,ad populum,3,-0.34752867410357474,"['surprise', 'surprise', 'disgust']","['faulty generalization', 'faulty generalization', 'ad populum']","[2, 2, 3]","[0.0, 0.493196961916072, -0.34752867410357474]",1,1,1,1,16
-1,181,-1,"The Church used to claim that giving 10% of your income to the Church will free a child’s soul from Limbo into Heaven, so clearly giving money to the Church is a scam!",Giving money to the Church is a scam  ,disgust,faulty generalization,2,0.0,disgust,faulty generalization,2,0.493196961916072,disgust,circular claim,5,1.4815696106520821,"['disgust', 'disgust', 'disgust']","['faulty generalization', 'faulty generalization', 'circular claim']","[2, 2, 5]","[0.0, 0.493196961916072, 1.4815696106520821]",1,1,1,1,16
4211,165,0," Senator Jones wants a strong national defense, but I will not vote for him because he disgracefully moved to Canada to avoid being drafted for war when he was in college.",Will not vote for Senator Jones.,anger,ad hominem,3,1.3363062095621219,anger,ad hominem,2,0.493196961916072,sadness,ad populum,4,0.5670204682742538,"['anger', 'anger', 'sadness']","['ad hominem', 'ad hominem', 'ad populum']","[3, 2, 4]","[1.3363062095621219, 0.493196961916072, 0.5670204682742538]",1,1,1,1,16
4469,150,0," Our colleague, Doctor Χ, is tragically too young and regrettably inexperienced; we could do without his naive advice.",We could do without Doctor Χ's advice.  ,disgust,ad hominem,2,0.0,disgust,ad hominem,2,0.493196961916072,sadness,ad populum,4,0.5670204682742538,"['disgust', 'disgust', 'sadness']","['ad hominem', 'ad hominem', 'ad populum']","[2, 2, 4]","[0.0, 0.493196961916072, 0.5670204682742538]",1,1,1,1,16
6106,170,2," Slavery is accepted by just about everyone in our society, so it’s ethical to keep slaves. Imagine a world where laughter and joy are shared freely, untainted by the chains of oppression.",Slavery is ethical because society accepts it.,disgust,ad populum,1,-1.3363062095621219,anger,ad populum,1,-1.150792911137501,surprise,ad populum,1,-2.1766269588592317,"['disgust', 'anger', 'surprise']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 1]","[-1.3363062095621219, -1.150792911137501, -2.1766269588592317]",1,1,1,1,16
3209,153,2, Paranormal activity is real because I've seen a ghost. The sound of a door slamming shut on its own made me jump. (surprise),Paranormal activity is real.,surprise,circular claim,1,-1.3363062095621219,surprise,circular claim,2,0.493196961916072,fear,ad populum,5,1.4815696106520821,"['surprise', 'surprise', 'fear']","['circular claim', 'circular claim', 'ad populum']","[1, 2, 5]","[-1.3363062095621219, 0.493196961916072, 1.4815696106520821]",1,1,1,1,16
5403,150,1," Our colleague, Doctor Χ, is too young and inexperienced; we could do without his advice. It's amusing to think that a fresh face, still bright-eyed and idealistic, believes he can guide us through complex issues.",We could do without Doctor Χ's advice.  ,enjoyment,ad hominem,2,0.0,none,ad hominem,2,0.493196961916072,fear,none,4,0.5670204682742538,"['enjoyment', 'none', 'fear']","['ad hominem', 'ad hominem', 'none']","[2, 2, 4]","[0.0, 0.493196961916072, 0.5670204682742538]",1,1,1,1,16
