dataset,annotator,category,id,rate
defabel,52,n,defabel-737,0.0
defabel,52,n,average,0.0
defabel,53,c,defabel-178,33.33333333333333
defabel,53,c,defabel-21,0.0
defabel,53,c,defabel-393,100.0
defabel,53,c,defabel-463,100.0
defabel,53,c,defabel-490,100.0
defabel,53,c,defabel-57,100.0
defabel,53,c,defabel-574,33.33333333333333
defabel,53,c,defabel-692,100.0
defabel,53,c,defabel-737,100.0
defabel,53,c,defabel-785,33.33333333333333
defabel,53,c,average,70.0
defabel,53,p,defabel-178,0.0
defabel,53,p,defabel-21,0.0
defabel,53,p,defabel-393,0.0
defabel,53,p,defabel-463,0.0
defabel,53,p,defabel-490,0.0
defabel,53,p,defabel-57,0.0
defabel,53,p,defabel-574,0.0
defabel,53,p,defabel-692,0.0
defabel,53,p,defabel-737,0.0
defabel,53,p,defabel-785,0.0
defabel,53,p,average,0.0
defabel,53,n,defabel-178,66.66666666666666
defabel,53,n,defabel-21,100.0
defabel,53,n,defabel-393,0.0
defabel,53,n,defabel-463,0.0
defabel,53,n,defabel-490,0.0
defabel,53,n,defabel-57,0.0
defabel,53,n,defabel-574,66.66666666666666
defabel,53,n,defabel-692,0.0
defabel,53,n,defabel-737,0.0
defabel,53,n,defabel-785,66.66666666666666
defabel,53,n,average,30.0
defabel,54,c,defabel-202,100.0
defabel,54,c,defabel-372,66.66666666666666
defabel,54,c,defabel-701,100.0
defabel,54,c,defabel-812,0.0
defabel,54,c,defabel-814,100.0
defabel,54,c,average,73.33333333333333
defabel,54,p,defabel-202,0.0
defabel,54,p,defabel-372,0.0
defabel,54,p,defabel-701,0.0
defabel,54,p,defabel-812,0.0
defabel,54,p,defabel-814,0.0
defabel,54,p,average,0.0
defabel,54,n,defabel-202,0.0
defabel,54,n,defabel-372,33.33333333333333
defabel,54,n,defabel-701,0.0
defabel,54,n,defabel-812,100.0
defabel,54,n,defabel-814,0.0
defabel,54,n,average,26.666666666666664
defabel,55,c,defabel-202,33.33333333333333
defabel,55,c,defabel-372,33.33333333333333
defabel,55,c,defabel-701,33.33333333333333
defabel,55,c,defabel-812,66.66666666666666
defabel,55,c,defabel-814,100.0
defabel,55,c,average,53.33333333333333
defabel,55,p,defabel-202,66.66666666666666
defabel,55,p,defabel-372,0.0
defabel,55,p,defabel-701,66.66666666666666
defabel,55,p,defabel-812,0.0
defabel,55,p,defabel-814,0.0
defabel,55,p,average,26.666666666666664
defabel,55,n,defabel-202,0.0
defabel,55,n,defabel-372,66.66666666666666
defabel,55,n,defabel-701,0.0
defabel,55,n,defabel-812,33.33333333333333
defabel,55,n,defabel-814,0.0
defabel,55,n,average,19.999999999999996
defabel,56,c,defabel-202,33.33333333333333
defabel,56,c,defabel-372,66.66666666666666
defabel,56,c,defabel-701,100.0
defabel,56,c,defabel-812,100.0
defabel,56,c,defabel-814,33.33333333333333
defabel,56,c,average,66.66666666666666
defabel,56,p,defabel-202,0.0
defabel,56,p,defabel-372,0.0
defabel,56,p,defabel-701,0.0
defabel,56,p,defabel-812,0.0
defabel,56,p,defabel-814,0.0
defabel,56,p,average,0.0
defabel,56,n,defabel-202,66.66666666666666
defabel,56,n,defabel-372,33.33333333333333
defabel,56,n,defabel-701,0.0
defabel,56,n,defabel-812,0.0
defabel,56,n,defabel-814,66.66666666666666
defabel,56,n,average,33.33333333333333
defabel,57,c,defabel-216,33.33333333333333
defabel,57,c,defabel-467,33.33333333333333
defabel,57,c,defabel-500,0.0
defabel,57,c,defabel-522,66.66666666666666
defabel,57,c,defabel-856,0.0
defabel,57,c,average,26.666666666666664
defabel,57,p,defabel-216,0.0
defabel,57,p,defabel-467,66.66666666666666
defabel,57,p,defabel-500,0.0
defabel,57,p,defabel-522,0.0
defabel,57,p,defabel-856,0.0
defabel,57,p,average,13.333333333333332
defabel,57,n,defabel-216,66.66666666666666
defabel,57,n,defabel-467,0.0
defabel,57,n,defabel-500,100.0
defabel,57,n,defabel-522,33.33333333333333
defabel,57,n,defabel-856,100.0
defabel,57,n,average,60.0
defabel,58,c,defabel-216,33.33333333333333
defabel,58,c,defabel-467,0.0
defabel,58,c,defabel-500,33.33333333333333
defabel,58,c,defabel-522,0.0
defabel,58,c,defabel-856,33.33333333333333
defabel,58,c,average,19.999999999999996
defabel,58,p,defabel-216,0.0
defabel,58,p,defabel-467,0.0
defabel,58,p,defabel-500,0.0
defabel,58,p,defabel-522,0.0
defabel,58,p,defabel-856,0.0
defabel,58,p,average,0.0
defabel,58,n,defabel-216,66.66666666666666
defabel,58,n,defabel-467,100.0
defabel,58,n,defabel-500,66.66666666666666
defabel,58,n,defabel-522,100.0
defabel,58,n,defabel-856,66.66666666666666
defabel,58,n,average,80.0
defabel,59,c,defabel-216,100.0
defabel,59,c,defabel-467,66.66666666666666
defabel,59,c,defabel-500,100.0
defabel,59,c,defabel-522,66.66666666666666
defabel,59,c,defabel-856,66.66666666666666
defabel,59,c,average,79.99999999999997
defabel,59,p,defabel-216,0.0
defabel,59,p,defabel-467,33.33333333333333
defabel,59,p,defabel-500,0.0
defabel,59,p,defabel-522,0.0
defabel,59,p,defabel-856,33.33333333333333
defabel,59,p,average,13.333333333333332
defabel,59,n,defabel-216,0.0
defabel,59,n,defabel-467,0.0
defabel,59,n,defabel-500,0.0
defabel,59,n,defabel-522,33.33333333333333
defabel,59,n,defabel-856,0.0
defabel,59,n,average,6.666666666666666
deuparl,59,c,deuparl-2183,66.66666666666666
deuparl,59,c,deuparl-241,100.0
deuparl,59,c,deuparl-36,100.0
deuparl,59,c,deuparl-433,33.33333333333333
deuparl,59,c,deuparl-442,66.66666666666666
deuparl,59,c,average,73.33333333333333
deuparl,59,p,deuparl-2183,33.33333333333333
deuparl,59,p,deuparl-241,0.0
deuparl,59,p,deuparl-36,0.0
deuparl,59,p,deuparl-433,66.66666666666666
deuparl,59,p,deuparl-442,33.33333333333333
deuparl,59,p,average,26.666666666666664
deuparl,59,n,deuparl-2183,0.0
deuparl,59,n,deuparl-241,0.0
deuparl,59,n,deuparl-36,0.0
deuparl,59,n,deuparl-433,0.0
deuparl,59,n,deuparl-442,0.0
deuparl,59,n,average,0.0
dagstuhl,6,c,dagstuhl-102,0.0
dagstuhl,6,c,dagstuhl-12,33.33333333333333
dagstuhl,6,c,dagstuhl-231,33.33333333333333
dagstuhl,6,c,dagstuhl-247,66.66666666666666
dagstuhl,6,c,dagstuhl-56,33.33333333333333
dagstuhl,6,c,average,33.33333333333333
dagstuhl,6,p,dagstuhl-102,0.0
dagstuhl,6,p,dagstuhl-12,66.66666666666666
dagstuhl,6,p,dagstuhl-231,0.0
dagstuhl,6,p,dagstuhl-247,33.33333333333333
dagstuhl,6,p,dagstuhl-56,0.0
dagstuhl,6,p,average,19.999999999999996
dagstuhl,6,n,dagstuhl-102,100.0
dagstuhl,6,n,dagstuhl-12,0.0
dagstuhl,6,n,dagstuhl-231,66.66666666666666
dagstuhl,6,n,dagstuhl-247,0.0
dagstuhl,6,n,dagstuhl-56,66.66666666666666
dagstuhl,6,n,average,46.666666666666664
defabel,60,c,defabel-22,33.33333333333333
defabel,60,c,defabel-329,100.0
defabel,60,c,defabel-677,100.0
defabel,60,c,defabel-681,0.0
defabel,60,c,defabel-852,100.0
defabel,60,c,average,66.66666666666666
defabel,60,p,defabel-22,0.0
defabel,60,p,defabel-329,0.0
defabel,60,p,defabel-677,0.0
defabel,60,p,defabel-681,0.0
defabel,60,p,defabel-852,0.0
defabel,60,p,average,0.0
defabel,60,n,defabel-22,66.66666666666666
defabel,60,n,defabel-329,0.0
defabel,60,n,defabel-677,0.0
defabel,60,n,defabel-681,100.0
defabel,60,n,defabel-852,0.0
defabel,60,n,average,33.33333333333333
defabel,61,c,defabel-22,100.0
defabel,61,c,defabel-329,0.0
defabel,61,c,defabel-677,66.66666666666666
defabel,61,c,defabel-681,66.66666666666666
defabel,61,c,defabel-852,100.0
defabel,61,c,average,66.66666666666666
defabel,61,p,defabel-22,0.0
defabel,61,p,defabel-329,100.0
defabel,61,p,defabel-677,33.33333333333333
defabel,61,p,defabel-681,0.0
defabel,61,p,defabel-852,0.0
defabel,61,p,average,26.666666666666664
defabel,61,n,defabel-22,0.0
defabel,61,n,defabel-329,0.0
defabel,61,n,defabel-677,0.0
defabel,61,n,defabel-681,33.33333333333333
defabel,61,n,defabel-852,0.0
defabel,61,n,average,6.666666666666666
defabel,62,c,defabel-22,33.33333333333333
defabel,62,c,defabel-329,0.0
defabel,62,c,defabel-677,66.66666666666666
defabel,62,c,defabel-681,66.66666666666666
defabel,62,c,defabel-852,100.0
defabel,62,c,average,53.33333333333333
defabel,62,p,defabel-22,0.0
defabel,62,p,defabel-329,100.0
defabel,62,p,defabel-677,33.33333333333333
defabel,62,p,defabel-681,33.33333333333333
defabel,62,p,defabel-852,0.0
defabel,62,p,average,33.33333333333333
defabel,62,n,defabel-22,66.66666666666666
defabel,62,n,defabel-329,0.0
defabel,62,n,defabel-677,0.0
defabel,62,n,defabel-681,0.0
defabel,62,n,defabel-852,0.0
defabel,62,n,average,13.333333333333332
deuparl,62,c,deuparl-182,100.0
deuparl,62,c,deuparl-2181,0.0
deuparl,62,c,deuparl-252,33.33333333333333
deuparl,62,c,deuparl-51,66.66666666666666
deuparl,62,c,deuparl-88,100.0
deuparl,62,c,average,60.0
deuparl,62,p,deuparl-182,0.0
deuparl,62,p,deuparl-2181,100.0
deuparl,62,p,deuparl-252,0.0
deuparl,62,p,deuparl-51,0.0
deuparl,62,p,deuparl-88,0.0
deuparl,62,p,average,20.0
deuparl,62,n,deuparl-182,0.0
deuparl,62,n,deuparl-2181,0.0
deuparl,62,n,deuparl-252,66.66666666666666
deuparl,62,n,deuparl-51,33.33333333333333
deuparl,62,n,deuparl-88,0.0
deuparl,62,n,average,19.999999999999996
defabel,63,c,defabel-316,66.66666666666666
defabel,63,c,defabel-592,33.33333333333333
defabel,63,c,defabel-732,0.0
defabel,63,c,defabel-839,100.0
defabel,63,c,defabel-888,100.0
defabel,63,c,average,60.0
defabel,63,p,defabel-316,0.0
defabel,63,p,defabel-592,66.66666666666666
defabel,63,p,defabel-732,0.0
defabel,63,p,defabel-839,0.0
defabel,63,p,defabel-888,0.0
defabel,63,p,average,13.333333333333332
defabel,63,n,defabel-316,33.33333333333333
defabel,63,n,defabel-592,0.0
defabel,63,n,defabel-732,100.0
defabel,63,n,defabel-839,0.0
defabel,63,n,defabel-888,0.0
defabel,63,n,average,26.666666666666664
defabel,64,c,defabel-316,100.0
defabel,64,c,defabel-592,100.0
defabel,64,c,defabel-732,100.0
defabel,64,c,defabel-839,33.33333333333333
defabel,64,c,defabel-888,66.66666666666666
defabel,64,c,average,80.0
defabel,64,p,defabel-316,0.0
defabel,64,p,defabel-592,0.0
defabel,64,p,defabel-732,0.0
defabel,64,p,defabel-839,0.0
defabel,64,p,defabel-888,33.33333333333333
defabel,64,p,average,6.666666666666666
defabel,64,n,defabel-316,0.0
defabel,64,n,defabel-592,0.0
defabel,64,n,defabel-732,0.0
defabel,64,n,defabel-839,66.66666666666666
defabel,64,n,defabel-888,0.0
defabel,64,n,average,13.333333333333332
defabel,65,c,defabel-316,0.0
defabel,65,c,defabel-592,100.0
defabel,65,c,defabel-732,66.66666666666666
defabel,65,c,defabel-839,100.0
defabel,65,c,defabel-888,66.66666666666666
defabel,65,c,average,66.66666666666666
defabel,65,p,defabel-316,0.0
defabel,65,p,defabel-592,0.0
defabel,65,p,defabel-732,0.0
defabel,65,p,defabel-839,0.0
defabel,65,p,defabel-888,33.33333333333333
defabel,65,p,average,6.666666666666666
defabel,65,n,defabel-316,100.0
defabel,65,n,defabel-592,0.0
defabel,65,n,defabel-732,33.33333333333333
defabel,65,n,defabel-839,0.0
defabel,65,n,defabel-888,0.0
defabel,65,n,average,26.666666666666664
defabel,66,c,defabel-463,100.0
defabel,66,c,defabel-490,33.33333333333333
defabel,66,c,defabel-57,33.33333333333333
defabel,66,c,defabel-574,33.33333333333333
defabel,66,c,defabel-785,33.33333333333333
defabel,66,c,average,46.66666666666665
defabel,66,p,defabel-463,0.0
defabel,66,p,defabel-490,0.0
defabel,66,p,defabel-57,0.0
defabel,66,p,defabel-574,0.0
defabel,66,p,defabel-785,0.0
defabel,66,p,average,0.0
defabel,66,n,defabel-463,0.0
defabel,66,n,defabel-490,66.66666666666666
defabel,66,n,defabel-57,66.66666666666666
defabel,66,n,defabel-574,66.66666666666666
defabel,66,n,defabel-785,66.66666666666666
defabel,66,n,average,53.33333333333333
defabel,67,c,defabel-463,100.0
defabel,67,c,defabel-490,33.33333333333333
defabel,67,c,defabel-514,0.0
defabel,67,c,defabel-57,66.66666666666666
defabel,67,c,defabel-574,0.0
defabel,67,c,defabel-633,66.66666666666666
defabel,67,c,defabel-643,100.0
defabel,67,c,defabel-644,100.0
defabel,67,c,defabel-785,66.66666666666666
defabel,67,c,defabel-789,0.0
defabel,67,c,average,53.33333333333333
defabel,67,p,defabel-463,0.0
defabel,67,p,defabel-490,0.0
defabel,67,p,defabel-514,66.66666666666666
defabel,67,p,defabel-57,33.33333333333333
defabel,67,p,defabel-574,0.0
defabel,67,p,defabel-633,33.33333333333333
defabel,67,p,defabel-643,0.0
defabel,67,p,defabel-644,0.0
defabel,67,p,defabel-785,0.0
defabel,67,p,defabel-789,0.0
defabel,67,p,average,13.333333333333332
defabel,67,n,defabel-463,0.0
defabel,67,n,defabel-490,66.66666666666666
defabel,67,n,defabel-514,33.33333333333333
defabel,67,n,defabel-57,0.0
defabel,67,n,defabel-574,100.0
defabel,67,n,defabel-633,0.0
defabel,67,n,defabel-643,0.0
defabel,67,n,defabel-644,0.0
defabel,67,n,defabel-785,33.33333333333333
defabel,67,n,defabel-789,100.0
defabel,67,n,average,33.33333333333333
defabel,68,c,defabel-514,33.33333333333333
defabel,68,c,defabel-633,100.0
defabel,68,c,defabel-643,100.0
defabel,68,c,defabel-644,100.0
defabel,68,c,defabel-789,0.0
defabel,68,c,average,66.66666666666666
defabel,68,p,defabel-514,66.66666666666666
defabel,68,p,defabel-633,0.0
defabel,68,p,defabel-643,0.0
defabel,68,p,defabel-644,0.0
defabel,68,p,defabel-789,100.0
defabel,68,p,average,33.33333333333333
defabel,68,n,defabel-514,0.0
defabel,68,n,defabel-633,0.0
defabel,68,n,defabel-643,0.0
defabel,68,n,defabel-644,0.0
defabel,68,n,defabel-789,0.0
defabel,68,n,average,0.0
defabel,69,c,defabel-514,0.0
defabel,69,c,defabel-633,0.0
defabel,69,c,defabel-643,66.66666666666666
defabel,69,c,defabel-644,33.33333333333333
defabel,69,c,defabel-789,0.0
defabel,69,c,average,19.999999999999996
defabel,69,p,defabel-514,0.0
defabel,69,p,defabel-633,100.0
defabel,69,p,defabel-643,0.0
defabel,69,p,defabel-644,66.66666666666666
defabel,69,p,defabel-789,0.0
defabel,69,p,average,33.33333333333333
defabel,69,n,defabel-514,100.0
defabel,69,n,defabel-633,0.0
defabel,69,n,defabel-643,33.33333333333333
defabel,69,n,defabel-644,0.0
defabel,69,n,defabel-789,100.0
defabel,69,n,average,46.666666666666664
dagstuhl,7,c,dagstuhl-102,33.33333333333333
dagstuhl,7,c,dagstuhl-12,66.66666666666666
dagstuhl,7,c,dagstuhl-231,33.33333333333333
dagstuhl,7,c,dagstuhl-247,66.66666666666666
dagstuhl,7,c,dagstuhl-56,0.0
dagstuhl,7,c,average,39.99999999999999
dagstuhl,7,p,dagstuhl-102,33.33333333333333
dagstuhl,7,p,dagstuhl-12,33.33333333333333
dagstuhl,7,p,dagstuhl-231,0.0
dagstuhl,7,p,dagstuhl-247,0.0
dagstuhl,7,p,dagstuhl-56,33.33333333333333
dagstuhl,7,p,average,19.999999999999996
dagstuhl,7,n,dagstuhl-102,33.33333333333333
dagstuhl,7,n,dagstuhl-12,0.0
dagstuhl,7,n,dagstuhl-231,66.66666666666666
dagstuhl,7,n,dagstuhl-247,33.33333333333333
dagstuhl,7,n,dagstuhl-56,66.66666666666666
dagstuhl,7,n,average,39.99999999999999
hansard_bill,7,c,hansard_bill-1,66.66666666666666
hansard_bill,7,c,hansard_bill-1023,100.0
hansard_bill,7,c,hansard_bill-126,33.33333333333333
hansard_bill,7,c,hansard_bill-226,100.0
hansard_bill,7,c,hansard_bill-37,100.0
hansard_bill,7,c,average,80.0
hansard_bill,7,p,hansard_bill-1,0.0
hansard_bill,7,p,hansard_bill-1023,0.0
hansard_bill,7,p,hansard_bill-126,66.66666666666666
hansard_bill,7,p,hansard_bill-226,0.0
hansard_bill,7,p,hansard_bill-37,0.0
hansard_bill,7,p,average,13.333333333333332
hansard_bill,7,n,hansard_bill-1,33.33333333333333
hansard_bill,7,n,hansard_bill-1023,0.0
hansard_bill,7,n,hansard_bill-126,0.0
hansard_bill,7,n,hansard_bill-226,0.0
hansard_bill,7,n,hansard_bill-37,0.0
hansard_bill,7,n,average,6.666666666666666
deuparl,70,c,deuparl-105,100.0
deuparl,70,c,deuparl-1430,100.0
deuparl,70,c,deuparl-2202,100.0
deuparl,70,c,deuparl-238,100.0
deuparl,70,c,deuparl-239,33.33333333333333
deuparl,70,c,average,86.66666666666666
deuparl,70,p,deuparl-105,0.0
deuparl,70,p,deuparl-1430,0.0
deuparl,70,p,deuparl-2202,0.0
deuparl,70,p,deuparl-238,0.0
deuparl,70,p,deuparl-239,66.66666666666666
deuparl,70,p,average,13.333333333333332
deuparl,70,n,deuparl-105,0.0
deuparl,70,n,deuparl-1430,0.0
deuparl,70,n,deuparl-2202,0.0
deuparl,70,n,deuparl-238,0.0
deuparl,70,n,deuparl-239,0.0
deuparl,70,n,average,0.0
deuparl,71,c,deuparl-105,100.0
deuparl,71,c,deuparl-1430,0.0
deuparl,71,c,deuparl-2202,33.33333333333333
deuparl,71,c,deuparl-238,100.0
deuparl,71,c,deuparl-239,0.0
deuparl,71,c,average,46.666666666666664
deuparl,71,p,deuparl-105,0.0
deuparl,71,p,deuparl-1430,100.0
deuparl,71,p,deuparl-2202,66.66666666666666
deuparl,71,p,deuparl-238,0.0
deuparl,71,p,deuparl-239,100.0
deuparl,71,p,average,53.33333333333333
deuparl,71,n,deuparl-105,0.0
deuparl,71,n,deuparl-1430,0.0
deuparl,71,n,deuparl-2202,0.0
deuparl,71,n,deuparl-238,0.0
deuparl,71,n,deuparl-239,0.0
deuparl,71,n,average,0.0
deuparl,72,c,deuparl-105,66.66666666666666
deuparl,72,c,deuparl-114,66.66666666666666
deuparl,72,c,deuparl-123,100.0
deuparl,72,c,deuparl-1430,66.66666666666666
deuparl,72,c,deuparl-155,66.66666666666666
deuparl,72,c,deuparl-1604,66.66666666666666
deuparl,72,c,deuparl-161,0.0
deuparl,72,c,deuparl-168,33.33333333333333
deuparl,72,c,deuparl-17,0.0
deuparl,72,c,deuparl-182,66.66666666666666
deuparl,72,c,deuparl-187,0.0
deuparl,72,c,deuparl-188,33.33333333333333
deuparl,72,c,deuparl-194,33.33333333333333
deuparl,72,c,deuparl-2064,33.33333333333333
deuparl,72,c,deuparl-2181,66.66666666666666
deuparl,72,c,deuparl-2183,66.66666666666666
deuparl,72,c,deuparl-2187,0.0
deuparl,72,c,deuparl-2202,100.0
deuparl,72,c,deuparl-2208,0.0
deuparl,72,c,deuparl-238,0.0
deuparl,72,c,deuparl-239,33.33333333333333
deuparl,72,c,deuparl-241,0.0
deuparl,72,c,deuparl-252,0.0
deuparl,72,c,deuparl-267,33.33333333333333
deuparl,72,c,deuparl-27,33.33333333333333
deuparl,72,c,deuparl-296,66.66666666666666
deuparl,72,c,deuparl-324,66.66666666666666
deuparl,72,c,deuparl-325,0.0
deuparl,72,c,deuparl-341,33.33333333333333
deuparl,72,c,deuparl-36,100.0
deuparl,72,c,deuparl-363,0.0
deuparl,72,c,deuparl-365,0.0
deuparl,72,c,deuparl-390,33.33333333333333
deuparl,72,c,deuparl-405,33.33333333333333
deuparl,72,c,deuparl-414,33.33333333333333
deuparl,72,c,deuparl-420,33.33333333333333
deuparl,72,c,deuparl-429,100.0
deuparl,72,c,deuparl-433,0.0
deuparl,72,c,deuparl-442,100.0
deuparl,72,c,deuparl-444,0.0
deuparl,72,c,deuparl-487,66.66666666666666
deuparl,72,c,deuparl-498,0.0
deuparl,72,c,deuparl-504,66.66666666666666
deuparl,72,c,deuparl-51,0.0
deuparl,72,c,deuparl-57,66.66666666666666
deuparl,72,c,deuparl-62,0.0
deuparl,72,c,deuparl-77,0.0
deuparl,72,c,deuparl-78,66.66666666666666
deuparl,72,c,deuparl-88,66.66666666666666
deuparl,72,c,deuparl-91,66.66666666666666
deuparl,72,c,average,39.33333333333333
deuparl,72,p,deuparl-105,0.0
deuparl,72,p,deuparl-114,33.33333333333333
deuparl,72,p,deuparl-123,0.0
deuparl,72,p,deuparl-1430,0.0
deuparl,72,p,deuparl-155,0.0
deuparl,72,p,deuparl-1604,33.33333333333333
deuparl,72,p,deuparl-161,100.0
deuparl,72,p,deuparl-168,66.66666666666666
deuparl,72,p,deuparl-17,0.0
deuparl,72,p,deuparl-182,33.33333333333333
deuparl,72,p,deuparl-187,0.0
deuparl,72,p,deuparl-188,66.66666666666666
deuparl,72,p,deuparl-194,66.66666666666666
deuparl,72,p,deuparl-2064,0.0
deuparl,72,p,deuparl-2181,0.0
deuparl,72,p,deuparl-2183,33.33333333333333
deuparl,72,p,deuparl-2187,100.0
deuparl,72,p,deuparl-2202,0.0
deuparl,72,p,deuparl-2208,100.0
deuparl,72,p,deuparl-238,100.0
deuparl,72,p,deuparl-239,66.66666666666666
deuparl,72,p,deuparl-241,0.0
deuparl,72,p,deuparl-252,0.0
deuparl,72,p,deuparl-267,0.0
deuparl,72,p,deuparl-27,66.66666666666666
deuparl,72,p,deuparl-296,0.0
deuparl,72,p,deuparl-324,33.33333333333333
deuparl,72,p,deuparl-325,0.0
deuparl,72,p,deuparl-341,0.0
deuparl,72,p,deuparl-36,0.0
deuparl,72,p,deuparl-363,100.0
deuparl,72,p,deuparl-365,66.66666666666666
deuparl,72,p,deuparl-390,66.66666666666666
deuparl,72,p,deuparl-405,0.0
deuparl,72,p,deuparl-414,66.66666666666666
deuparl,72,p,deuparl-420,0.0
deuparl,72,p,deuparl-429,0.0
deuparl,72,p,deuparl-433,100.0
deuparl,72,p,deuparl-442,0.0
deuparl,72,p,deuparl-444,100.0
deuparl,72,p,deuparl-487,33.33333333333333
deuparl,72,p,deuparl-498,0.0
deuparl,72,p,deuparl-504,33.33333333333333
deuparl,72,p,deuparl-51,100.0
deuparl,72,p,deuparl-57,33.33333333333333
deuparl,72,p,deuparl-62,0.0
deuparl,72,p,deuparl-77,100.0
deuparl,72,p,deuparl-78,33.33333333333333
deuparl,72,p,deuparl-88,0.0
deuparl,72,p,deuparl-91,33.33333333333333
deuparl,72,p,average,35.33333333333333
deuparl,72,n,deuparl-105,33.33333333333333
deuparl,72,n,deuparl-114,0.0
deuparl,72,n,deuparl-123,0.0
deuparl,72,n,deuparl-1430,33.33333333333333
deuparl,72,n,deuparl-155,33.33333333333333
deuparl,72,n,deuparl-1604,0.0
deuparl,72,n,deuparl-161,0.0
deuparl,72,n,deuparl-168,0.0
deuparl,72,n,deuparl-17,100.0
deuparl,72,n,deuparl-182,0.0
deuparl,72,n,deuparl-187,100.0
deuparl,72,n,deuparl-188,0.0
deuparl,72,n,deuparl-194,0.0
deuparl,72,n,deuparl-2064,66.66666666666666
deuparl,72,n,deuparl-2181,33.33333333333333
deuparl,72,n,deuparl-2183,0.0
deuparl,72,n,deuparl-2187,0.0
deuparl,72,n,deuparl-2202,0.0
deuparl,72,n,deuparl-2208,0.0
deuparl,72,n,deuparl-238,0.0
deuparl,72,n,deuparl-239,0.0
deuparl,72,n,deuparl-241,100.0
deuparl,72,n,deuparl-252,100.0
deuparl,72,n,deuparl-267,66.66666666666666
deuparl,72,n,deuparl-27,0.0
deuparl,72,n,deuparl-296,33.33333333333333
deuparl,72,n,deuparl-324,0.0
deuparl,72,n,deuparl-325,100.0
deuparl,72,n,deuparl-341,66.66666666666666
deuparl,72,n,deuparl-36,0.0
deuparl,72,n,deuparl-363,0.0
deuparl,72,n,deuparl-365,33.33333333333333
deuparl,72,n,deuparl-390,0.0
deuparl,72,n,deuparl-405,66.66666666666666
deuparl,72,n,deuparl-414,0.0
deuparl,72,n,deuparl-420,66.66666666666666
deuparl,72,n,deuparl-429,0.0
deuparl,72,n,deuparl-433,0.0
deuparl,72,n,deuparl-442,0.0
deuparl,72,n,deuparl-444,0.0
deuparl,72,n,deuparl-487,0.0
deuparl,72,n,deuparl-498,100.0
deuparl,72,n,deuparl-504,0.0
deuparl,72,n,deuparl-51,0.0
deuparl,72,n,deuparl-57,0.0
deuparl,72,n,deuparl-62,100.0
deuparl,72,n,deuparl-77,0.0
deuparl,72,n,deuparl-78,0.0
deuparl,72,n,deuparl-88,33.33333333333333
deuparl,72,n,deuparl-91,0.0
deuparl,72,n,average,25.33333333333333
hansard_bill,72,c,hansard_bill-1055,66.66666666666666
hansard_bill,72,c,hansard_bill-1076,0.0
hansard_bill,72,c,hansard_bill-1089,66.66666666666666
hansard_bill,72,c,hansard_bill-110,66.66666666666666
hansard_bill,72,c,hansard_bill-1102,33.33333333333333
hansard_bill,72,c,hansard_bill-705,66.66666666666666
hansard_bill,72,c,hansard_bill-708,0.0
hansard_bill,72,c,hansard_bill-85,33.33333333333333
hansard_bill,72,c,average,41.66666666666666
hansard_bill,72,p,hansard_bill-1055,33.33333333333333
hansard_bill,72,p,hansard_bill-1076,100.0
hansard_bill,72,p,hansard_bill-1089,33.33333333333333
hansard_bill,72,p,hansard_bill-110,33.33333333333333
hansard_bill,72,p,hansard_bill-1102,0.0
hansard_bill,72,p,hansard_bill-705,0.0
hansard_bill,72,p,hansard_bill-708,0.0
hansard_bill,72,p,hansard_bill-85,66.66666666666666
hansard_bill,72,p,average,33.33333333333333
hansard_bill,72,n,hansard_bill-1055,0.0
hansard_bill,72,n,hansard_bill-1076,0.0
hansard_bill,72,n,hansard_bill-1089,0.0
hansard_bill,72,n,hansard_bill-110,0.0
hansard_bill,72,n,hansard_bill-1102,66.66666666666666
hansard_bill,72,n,hansard_bill-705,33.33333333333333
hansard_bill,72,n,hansard_bill-708,100.0
hansard_bill,72,n,hansard_bill-85,0.0
hansard_bill,72,n,average,25.0
deuparl,73,c,deuparl-114,66.66666666666666
deuparl,73,c,deuparl-161,100.0
deuparl,73,c,deuparl-17,0.0
deuparl,73,c,deuparl-27,33.33333333333333
deuparl,73,c,deuparl-498,33.33333333333333
deuparl,73,c,average,46.666666666666664
deuparl,73,p,deuparl-114,33.33333333333333
deuparl,73,p,deuparl-161,0.0
deuparl,73,p,deuparl-17,100.0
deuparl,73,p,deuparl-27,66.66666666666666
deuparl,73,p,deuparl-498,0.0
deuparl,73,p,average,39.99999999999999
deuparl,73,n,deuparl-114,0.0
deuparl,73,n,deuparl-161,0.0
deuparl,73,n,deuparl-17,0.0
deuparl,73,n,deuparl-27,0.0
deuparl,73,n,deuparl-498,66.66666666666666
deuparl,73,n,average,13.333333333333332
deuparl,74,c,deuparl-114,66.66666666666666
deuparl,74,c,deuparl-161,66.66666666666666
deuparl,74,c,deuparl-17,33.33333333333333
deuparl,74,c,deuparl-27,33.33333333333333
deuparl,74,c,deuparl-498,33.33333333333333
deuparl,74,c,average,46.66666666666665
deuparl,74,p,deuparl-114,0.0
deuparl,74,p,deuparl-161,0.0
deuparl,74,p,deuparl-17,66.66666666666666
deuparl,74,p,deuparl-27,66.66666666666666
deuparl,74,p,deuparl-498,66.66666666666666
deuparl,74,p,average,39.99999999999999
deuparl,74,n,deuparl-114,33.33333333333333
deuparl,74,n,deuparl-161,33.33333333333333
deuparl,74,n,deuparl-17,0.0
deuparl,74,n,deuparl-27,0.0
