id,ids,category,round,dataset,model,prompt
hansard-208,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-220,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-220,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-220,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-2760,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-2760,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-2760,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-2931,"0,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-2931,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-2931,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3118,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3118,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3118,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3208,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3208,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3208,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3211,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3211,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3211,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3228,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3228,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3228,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3431,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3431,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3431,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3480,"0,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3480,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3480,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3690,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3690,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3690,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3875,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3875,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3875,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3876,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3876,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-3876,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-4072,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-4072,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-4072,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-4426,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-4426,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-4426,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-476,"0,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-476,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-476,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-4985,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-4985,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-4985,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5094,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5094,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5094,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5142,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5142,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5142,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5208,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5208,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5208,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5282,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5282,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5282,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5298,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5298,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5298,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5313,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5313,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5313,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5334,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5334,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5334,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5338,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5338,"3,1",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5338,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5697,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5697,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-5697,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6014,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6014,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6014,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6157,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6157,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6157,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6200,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6200,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6200,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6204,"0,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6204,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-6204,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-720,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-720,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-720,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-774,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-774,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-774,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-775,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-775,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-775,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-778,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-778,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-778,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-780,"0,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-780,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-780,"3,2",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-797,"0,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-797,"3,1",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-797,"3,2",n,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-914,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-914,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-914,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-924,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-924,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-924,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-929,"0,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-929,"3,1",c,-1,hansard,Qwen2.5-72B-Instruct,1
hansard-929,"3,2",p,-1,hansard,Qwen2.5-72B-Instruct,1
hansard_bill-1,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1009,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1009,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1009,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1010,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1010,"3,1",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1010,"3,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1022,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1022,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1022,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1023,"3,1",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1023,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1023,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1035,"3,1",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1035,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1035,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1036,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1036,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1036,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1055,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1055,"3,1",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1055,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1076,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1076,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1076,"3,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1089,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1089,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1089,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-110,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-110,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-110,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1102,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1102,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1102,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1123,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1123,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1123,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1135,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1135,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1135,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1161,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1161,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1161,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1189,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1189,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1189,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1202,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1202,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1202,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1215,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1215,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1215,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1228,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1228,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1228,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1241,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1241,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1241,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-125,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-125,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-125,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1254,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1254,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1254,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-126,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-126,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-126,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1266,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1266,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-1266,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-13,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-13,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-13,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-130,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-130,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-130,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-223,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-223,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-223,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-226,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-226,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-226,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-238,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-238,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-238,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-25,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-25,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-25,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-281,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-281,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-281,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-282,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-282,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-282,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-315,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-315,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-315,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-36,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-36,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-36,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-37,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-37,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-37,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-418,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-418,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-418,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-47,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-47,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-47,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-477,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-477,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-477,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-499,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-499,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-499,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-523,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-523,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-523,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-567,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-567,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-567,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-705,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-705,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-705,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-708,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-708,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-708,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-825,"0,2",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-825,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-825,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-85,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-85,"0,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-85,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-850,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-850,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-850,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-951,"3,1",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-951,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-951,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-983,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-983,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-983,"3,2",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-984,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-984,"3,1",p,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-984,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-997,"0,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-997,"3,1",n,-1,hansard_bill,Qwen2.5-72B-Instruct,1
hansard_bill-997,"3,2",c,-1,hansard_bill,Qwen2.5-72B-Instruct,1
dagstuhl-10,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-10,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-10,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-102,"0,2",p,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-102,"3,1",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-102,"3,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-103,"0,2",p,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-103,"3,1",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-103,"3,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-110,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-110,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-110,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-116,"0,2",p,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-116,"3,1",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-116,"3,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-12,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-12,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-12,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-14,"0,2",p,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-14,"3,1",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-14,"3,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-17,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-17,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-17,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-189,"0,2",p,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-189,"3,1",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-189,"3,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-193,"0,2",p,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-193,"3,1",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-193,"3,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-195,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-195,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-195,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-197,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-197,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-197,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-198,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-198,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-198,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-202,"0,2",p,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-202,"3,1",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-202,"3,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-203,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-203,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-203,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-204,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-204,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-204,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-205,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-205,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-205,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-206,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-206,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-206,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-216,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-216,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-216,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-218,"0,2",p,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-218,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-218,"3,2",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-221,"0,2",c,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
dagstuhl-221,"3,1",n,-1,dagstuhl,Qwen2.5-0.5B-Instruct,2
